ID,SMILES,ADMET_Solubility_Level,ADMET_Unknown_AlogP98,ADMET_BBB_Level,ADMET_EXT_CYP2D6#Prediction,ADMET_EXT_Hepatotoxic#Prediction,ADMET_Absorption_Level,ADMET_EXT_PPB#Prediction
sp430,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1CO[C@@H](C)C1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp431,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2n(C)c(=O)n3[C@H]2COC[C@@H](C)C2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp432,C[C@@H]1COC[C@H](n2c(=O)n(C)c3c(O[C@@H](C)[C@@H]4CC[C@H](C)N4C)nc(-c4onc5c4CCC[C@@]54CCCc5sc(N)c(C#N)c54)nc32)C1,0,0,4,FALSE,TRUE,2,TRUE
sp433,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1COC[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,TRUE,FALSE,2,TRUE
sp434,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(C1COC1)C[C@]21CCOC1)[C@@H]1CC[C@H](C)N1C,1,0,4,FALSE,TRUE,2,TRUE
sp435,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(C1COC1)C[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp436,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(C1COC1)C[C@]21CCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp437,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2CN(C2COC2)C[C@]32CCOC2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp438,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp439,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp440,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1cnn2[C@@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp441,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1CO[C@@H](C)C1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp442,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3noc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2n(C)c(=O)n3[C@@]23COC[C@@H]2C3)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp443,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1COC[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,FALSE,2,TRUE
sp444,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CCO[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp445,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CCCO[C@]21CCOC1)[C@@H]1CCCN1C,0,0,4,FALSE,TRUE,2,TRUE
sp446,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3noc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2COC[C@]32CCOC2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp447,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(C1COC1)C[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp448,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(C1COC1)C[C@]21CCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp449,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3noc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2CN(C2COC2)C[C@]32CCOC2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp450,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CNC[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp451,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32SCCc3sc(N)c(C#N)c32)nc2c1COC[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,FALSE,2,TRUE
sp452,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(C1COC1)C[C@]21CCOC1)[C@@H]1CC[C@H](C)N1C,1,0,4,FALSE,TRUE,2,TRUE
sp453,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CC[C@]21CNCCO1)[C@@H]1C[C@@H](F)CN1C,0,0,4,FALSE,TRUE,2,TRUE
sp454,Cc1nc(N)cc(-c2nc3O[C@H]([C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@H]6CC[C@H]7COCCN67)nc(c2F)c34)N5)C(F)(F)F)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp455,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp456,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1CC(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
sp457,Cc1c(F)c(N)cc(-c2nc3O[C@@H]([C@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)C(F)(F)F)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp458,COc1ccc(CN(Cc2ccc(OC)cc2)c2cc(C)c(c(C3OCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CC5CCC(C4)N5)C3C)c2F)C(F)(F)F)cc1,1,0,4,TRUE,FALSE,3,TRUE
sp459,CCc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp460,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)ccc5C(F)(F)F)cc4n2)OC[C@@H]2[C@@H]4CC[C@H](CN32)N4)C1,0,0,4,TRUE,FALSE,2,TRUE
sp461,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)cc(C)c1CC(F)F,0,0,4,TRUE,FALSE,1,TRUE
sp462,CN1C[C@]2(CC2(F)F)[C@H]1COc1nc2N3C[C@H]4CC[C@H](N4)[C@H]3[C@@H](Oc3nc(c(F)c(n1)c23)-c1cc(N)nc(C)c1C(F)(F)F)C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp463,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@H]4CC[C@@H]5CN(C)C(=O)CN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,FALSE,TRUE,2,TRUE
sp464,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)cc2CCCc12,0,0,4,TRUE,TRUE,2,TRUE
sp465,Cc1nc(N)cc(-c2nc3O[C@H]([C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCN6CC(F)(F)C7)nc(c2F)c34)N5)C(F)(F)F)c1C(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
sp466,Oc1cc(N2CCc3c(C2)nc(OCC2(CN4CCOCC4)CC2)nc3N2CC3CCC(C2)N3)c2c(Br)cccc2c1,1,0,4,TRUE,TRUE,0,FALSE
sp467,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Br)c12,0,0,4,TRUE,TRUE,1,TRUE
sp468,F[C@@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(C#C)c23)C1,0,0,4,TRUE,TRUE,1,TRUE
sp469,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CC(F)(F)COCC3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp470,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1OC(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp471,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4CC4(CC4(F)F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cncc2cccc(C#C)c12,0,0,4,TRUE,TRUE,2,TRUE
sp472,Oc1cc(-c2c(F)cc3c(nc(OCC45CCCN4C[C@H](F)C5)nc3c2Cl)N2CC3CCC(C2)N3)c2ccccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp473,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCCCC3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp474,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(C#N)c(N)c(F)c(F)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp475,COC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cc(O)cc4ccccc34)CCCN12,1,0,4,TRUE,TRUE,1,TRUE
sp476,Oc1cc(C(=O)N2Cc3nc(OCC4(CN5CC[C@@H](F)C5)CC4)nc(N4CC5CCC(C4)N5)c3C2)c2c(cccc2c1)C#C,1,0,4,TRUE,TRUE,1,TRUE
sp477,CCc1cccc2cccc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N5CCOCC5)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,FALSE,TRUE,2,TRUE
sp478,Nc1sc2cccc(-c3c(Cl)c4OC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@@]78CCCN7C[C@H](F)C8)nc(c3F)c45)N6)c2c1C#N,0,0,4,FALSE,TRUE,2,TRUE
sp479,C[C@@H]1Oc2nc(c(F)c3nc(OCC45COC(CN4C)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,1,TRUE
sp480,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)cc(C)c1C(F)(F)C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp481,Oc1cc(N2CCc3c(C2)nc(OCC2(CN4CC[C@@H](F)C4)CC2)nc3N2CC3CCC(C2)N3)c2c(Br)cccc2c1,1,0,4,TRUE,TRUE,1,TRUE
sp482,CN(C)CC1(COc2nc3CN(CCc3c(n2)N2CC3CCC(C2)N3)c2cc(O)cc3cccc(C)c23)CC1,1,0,1,TRUE,TRUE,0,TRUE
sp483,Oc1cc(C(=O)N2Cc3nc(OCC4(CN5CCOCC5)CC4)nc(N4CC5CCC(C4)N5)c3C2)c2c(cccc2c1)C#C,2,0,4,FALSE,TRUE,1,FALSE
sp484,CCc1ccc(O)cc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp485,Fc1ccc2cccc(-c3nc4CC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@@]78CCCN7[C@H](COc7cccc(c7)S(F)(F)(F)(F)F)CC8)nc(c3F)c45)N6)c2c1C#C,0,1,4,TRUE,TRUE,3,TRUE
sp486,C=C6CN1CCC[C@@]1(COc5nc2c4c(OCCN2CCN(C)C)c(Cl)c(c3nc(N)cc(C)c3C(F)(F)F)c(F)c4n5)C6,0,0,4,TRUE,FALSE,2,TRUE
sp487,C#Cc1c(F)ccc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@@H]3C=C4C)c12,0,0,4,FALSE,TRUE,2,TRUE
sp488,CN1CCC[C@H]1COc1nc(N2CC3C[C@@H](O)C(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,1,0,4,TRUE,TRUE,0,TRUE
sp489,Oc1ccc(CC#C)c(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp490,CC(C)c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,2,TRUE
sp491,Oc1ccc(c(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,1,0,4,TRUE,FALSE,1,TRUE
sp492,Fc1ccc2cccc(-c3nc4CCC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OCC7(CN8CCC(CC8)OC(F)(F)F)CC7)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp493,Fc1cccc2cccc(-c3ncc4c(nc(CCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,1,TRUE,TRUE,0,TRUE
sp494,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6[C@H](COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CC7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp495,Oc1ccc(c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,1,0,4,TRUE,FALSE,0,TRUE
sp496,CCc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,1,TRUE
sp497,Oc1ccc(c(c1)-c1ncc2c(nc(OCC34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,1,0,4,TRUE,FALSE,0,TRUE
sp498,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC(F)(F)CN4C)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp499,Nc1sc2cccc(-c3c(Cl)c4OC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@]78CCCN7C[C@@H](F)C8)nc(c3F)c45)N6)c2c1C#N,0,0,4,FALSE,TRUE,2,TRUE
sp500,C#Cc1c(F)ccc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6[C@H](COc6cc(C(F)(F)F)cnn6)CC7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp501,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@]56CCCN5CC(F)(F)C6)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp502,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cncc2cccc(C#C)c12,0,0,4,TRUE,TRUE,2,TRUE
sp503,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2cccc(Cl)c12,0,0,4,TRUE,TRUE,2,TRUE
sp504,C[C@@H]1Oc2c(Cl)c(-c3ccccc3O)c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(c23)N2C[C@H]3CC[C@H](N3)[C@@H]12,0,0,4,TRUE,TRUE,1,TRUE
sp505,Oc1cc(-c2ncc3c(nc(OC[C@]45CCCN4C[C@@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,TRUE,TRUE,0,TRUE
sp506,Oc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,TRUE,TRUE,0,TRUE
sp507,CC(C)c1ccc(O)cc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp508,CCc1cccc2cccc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,TRUE,TRUE,2,TRUE
sp509,CC[C@H]1Cc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@H]14)c23)-c1cc(O)cc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp510,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC6(CN7CCC(COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CC7)CC6)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,FALSE,TRUE,3,TRUE
sp511,C[C@H]1Cc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp512,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(=O)n(C)c1C(F)(F)F,1,0,4,FALSE,FALSE,1,FALSE
sp513,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(O)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp514,Oc1ccc(SC(F)(F)F)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,0,0,4,TRUE,TRUE,2,TRUE
sp515,OCCc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,TRUE,TRUE,1,TRUE
sp516,CSc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,1,TRUE
sp517,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(OC(F)(F)F)cccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp518,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(F)c(Cl)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp519,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2cc(F)ccc2c1,0,0,4,TRUE,TRUE,1,TRUE
sp520,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(F)c(Cl)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp521,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(OC3CC3)c(F)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp522,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC6(CN7CC[C@@H](C7)C(F)(F)F)CC6)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp523,CN(C(=O)OC[C@@H]1CC[C@]2(COc3nc4N5C[C@H]6CC[C@H](N6)[C@H]5COc5nc(c(F)c(n3)c45)-c3cc(O)cc4ccc(F)c(C#C)c34)CCCN12)c1cccc(c1)S(F)(F)(F)(F)F,0,1,4,FALSE,TRUE,3,TRUE
sp524,Fc1ccc2cccc(-c3nc4CCC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OCC7(CN8CC[C@@H](C8)OC(F)(F)F)CC7)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp525,C[C@]12CC[C@H](N1)[C@H]1CCc3nc(c(F)c4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N1C2)c34)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp526,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@]5(C[C@@H](C5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,1,0,4,FALSE,FALSE,2,TRUE
sp527,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](C5)OCCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,TRUE,TRUE,2,TRUE
sp528,CN1CCC[C@H]1COc1nc2N3CC[C@H]4CCN([C@H]4C3)C(=O)COCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,1,0,4,FALSE,TRUE,1,TRUE
sp529,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CC[C@H]5CCN([C@H]5C4)C(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp530,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)COCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,TRUE,2,TRUE
sp531,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](C5)NC(=O)CCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp532,Cc1cc2[nH]ncc2c-2c1CCCOCC(=O)N1CC[C@@H]3CCN(C[C@H]13)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,TRUE,1,TRUE
sp533,C[C@@]12CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCC[C@H](F)C(=O)N2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp534,O[C@H]1CC2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)N2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp535,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)OC(=O)NCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp536,C[C@@]12CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)N2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp537,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)N[C@]1(C)CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp538,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4cc(n2)c3cn4)C1,1,0,4,FALSE,FALSE,2,TRUE
sp539,CO[C@@H]1C[C@@H](COc2nc3N4CCCC5(C[C@@H](C5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)N(C)C1,1,0,4,FALSE,FALSE,2,TRUE
sp540,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@@]5(C[C@@H](C5)OC(=O)OCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,FALSE,2,TRUE
sp541,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](CO5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp542,CN1C[C@H](F)C[C@H]1COc1nc2N3CCC[C@@]4(C[C@@H](C4)OC(=O)OCCc4c(C)cc5[nH]ncc5c4-c4ncc2c(n1)c4F)C3,0,0,4,FALSE,FALSE,2,TRUE
sp543,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](C5)OC(=O)OCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,FALSE,2,TRUE
sp544,CN1CCC[C@H]1COc1nc2N3CCC[C@]4(C[C@@H](C4)OC(=O)OCCc4c(C)cc5[nH]ncc5c4-c4ncc2c(n1)c4F)C3,0,0,4,TRUE,FALSE,2,TRUE
